iter	Logloss
590	0.001098193104
591	0.001098190085
592	0.001098185137
593	0.001098182034
594	0.001098173564
595	0.001098167945
596	0.001098152011
597	0.001098153856
598	0.00109814807
599	0.00109815285
600	0.001098147567
601	0.001098154192
602	0.001098141529
603	0.001098146644
604	0.001098130543
605	0.001098112261
606	0.001098101694
607	0.001098101527
608	0.001098085593
609	0.001098086935
610	0.001098084251
611	0.001098070246
612	0.001098060602
613	0.001098054061
614	0.00109805638
615	0.001098045394
616	0.001098038182
617	0.001098040698
618	0.001098035666
619	0.00109802988
620	0.001098022835
621	0.001098026022
622	0.00109803206
623	0.001098010759
624	0.001098011598
625	0.001098014952
626	0.001098003547
627	0.001098001451
628	0.001097995916
629	0.001097985433
630	0.001097985433
631	0.001097993652
632	0.00109798493
633	0.001097984762
634	0.001097981743
635	0.001097971177
636	0.0010979643
637	0.001097959017
638	0.001097964635
639	0.001097955914
640	0.001097952392
641	0.001097946689
642	0.001097952643
643	0.001097930001
644	0.001097944257
645	0.00109792891
646	0.001097930001
647	0.001097920944
648	0.001097916163
649	0.001097911803
650	0.00109790459
651	0.001097900481
652	0.00109789612
653	0.001097906352
654	0.001097898049
655	0.001097881612
656	0.001097895617
657	0.001097883625
658	0.001097872388
659	0.001097883206
660	0.001097879935
661	0.001097887818
662	0.001097874065
663	0.001097878426
664	0.001097871046
665	0.001097875574
666	0.001097869704
667	0.001097874652
668	0.001097879684
669	0.001097869704
670	0.001097871297
671	0.001097858802
672	0.001097867943
673	0.001097872723
674	0.001097868698
675	0.00109786635
676	0.001097871214
677	0.001097857293
678	0.001097855951
679	0.001097862744
680	0.001097850332
681	0.001097856118
682	0.001097852093
683	0.001097848571
684	0.001097852596
685	0.001097859054
686	0.001097858802
687	0.00109785159
688	0.001097849913
689	0.001097839849
690	0.00109784203
691	0.001097853854
692	0.001097857293
693	0.001097856202
694	0.001097852429
695	0.001097848739
696	0.001097844713
697	0.001097847061
698	0.001097830373
699	0.001097835321
700	0.001097842952
701	0.001097832973
702	0.001097841527
703	0.001097844042
704	0.001097833811
705	0.001097833644
706	0.001097831295
707	0.00109783096
708	0.001097833644
709	0.001097830457
710	0.001097832805
711	0.001097830205
712	0.001097835992
713	0.001097825341
714	0.00109783247
715	0.001097825761
716	0.001097825425
717	0.001097818213
718	0.001097823748
719	0.00109781771
720	0.001097826096
721	0.00109781511
722	0.001097822238
723	0.00109781251
724	0.001097815529
725	0.001097813517
726	0.001097808485
727	0.001097809156
728	0.001097816536
729	0.001097804627
730	0.001097809408
731	0.001097804292
732	0.001097808234
733	0.001097813936
734	0.001097801944
735	0.001097804795
736	0.001097795235
737	0.001097816033
738	0.001097800938
739	0.00109779817
740	0.001097804124
741	0.001097798086
742	0.001097808988
743	0.001097803789
744	0.001097806305
745	0.001097802447
746	0.001097798002
747	0.001097790539
748	0.001097796241
749	0.001097794229
750	0.001097793558
751	0.001097781314
752	0.001097787687
753	0.001097782404
754	0.00109778341
755	0.001097775863
756	0.001097777456
757	0.001097787855
758	0.001097771838
759	0.00109777645
760	0.001097773934
761	0.001097781482
762	0.001097773934
763	0.001097769741
764	0.001097763284
765	0.00109777276
766	0.00109776689
767	0.001097763368
768	0.001097773263
769	0.001097766051
770	0.001097768483
771	0.001097763955
772	0.001097771418
773	0.001097752969
774	0.001097764374
775	0.001097755988
776	0.001097754143
777	0.001097761019
778	0.001097753053
779	0.00109775582
780	0.001097748776
781	0.001097746763
782	0.001097756323
783	0.001097745757
784	0.001097749279
785	0.00109775213
786	0.001097742318
787	0.001097740557
788	0.001097738377
789	0.001097742738
790	0.001097737706
791	0.001097732087
792	0.00109772932
793	0.001097742821
794	0.001097737622
795	0.001097734184
796	0.00109774148
797	0.001097731332
798	0.001097744834
799	0.001097726636
800	0.001097729991
801	0.001097737203
802	0.001097728649
803	0.00109774257
804	0.0010977315
805	0.001097731165
806	0.001097733848
807	0.001097722946
808	0.001097732423
809	0.001097734519
810	0.001097722275
811	0.001097730829
812	0.001097719843
813	0.001097712631
814	0.001097714728
815	0.001097718166
816	0.00109771716
817	0.001097716992
818	0.001097713302
819	0.001097711038
820	0.001097698039
821	0.001097698039
822	0.001097692924
823	0.001097695607
824	0.001097683196
825	0.001097670617
826	0.001097668772
827	0.001097651328
828	0.001097668436
829	0.00109764529
830	0.001097642691
831	0.001097641768
832	0.001097634053
833	0.001097621138
834	0.001097612752
835	0.001097617281
836	0.001097614932
837	0.001097623906
838	0.001097614262
839	0.0010976177
840	0.001097595477
841	0.001097599083
842	0.001097598747
843	0.001097605121
844	0.001097598579
845	0.001097602269
846	0.001097592709
847	0.001097591367
848	0.001097590277
849	0.001097604114
850	0.001097599837
851	0.00109759338
852	0.001097600005
853	0.001097591787
854	0.001097594554
855	0.001097584071
856	0.001097589606
857	0.00109759229
858	0.001097587677
859	0.001097587594
860	0.001097587929
861	0.00109758382
862	0.001097580549
863	0.001097585078
864	0.001097580214
865	0.001097585413
866	0.001097584407
867	0.001097583736
868	0.001097578369
869	0.001097581052
870	0.001097577782
871	0.00109758273
872	0.001097573421
873	0.001097580969
874	0.001097572415
875	0.001097574847
876	0.001097583988
877	0.001097579711
878	0.001097574427
879	0.001097567467
880	0.001097566041
881	0.001097565119
882	0.00109756579
883	0.001097566125
884	0.001097564364
885	0.001097565622
886	0.001097560087
887	0.001097560674
888	0.001097552707
889	0.001097559164
890	0.001097553965
891	0.001097554049
892	0.001097559416
893	0.001097550611
894	0.001097547843
895	0.00109754994
896	0.001097544908
897	0.001097546501
898	0.001097552875
899	0.001097550778
900	0.001097546082
901	0.001097547675
902	0.001097548179
903	0.001097541302
904	0.001097550359
905	0.001097552372
906	0.001097543147
907	0.001097541637
908	0.001097534425
909	0.001097550275
910	0.001097540967
911	0.00109753518
912	0.001097532413
913	0.001097533251
914	0.001097534258
915	0.001097531071
916	0.001097532161
917	0.001097538954
918	0.001097529394
919	0.001097532748
920	0.001097526878
921	0.001097530903
922	0.00109752302
923	0.001097524194
924	0.00109751715
925	0.001097518156
926	0.001097515808
927	0.001097522182
928	0.001097518827
929	0.001097523188
930	0.001097515976
931	0.001097519163
932	0.001097506667
933	0.00109751128
934	0.001097516479
935	0.001097509602
936	0.001097508764
937	0.001097508344
938	0.001097505912
939	0.001097506667
940	0.001097506248
941	0.001097500713
942	0.001097503313
943	0.00109750239
944	0.001097500042
945	0.001097510441
946	0.001097490482
947	0.00109749652
948	0.001097498533
949	0.001097498029
950	0.001097495597
951	0.001097491991
952	0.001097494004
953	0.001097494759
954	0.001097497023
955	0.001097494339
956	0.001097494675
957	0.001097489643
958	0.001097479077
959	0.001097488972
960	0.001097480838
961	0.001097485199
962	0.001097483437
963	0.001097489979
964	0.001097477735
965	0.00109748436
966	0.00109749283
967	0.001097488385
968	0.001097481425
969	0.001097474045
970	0.001097477399
971	0.001097473793
972	0.001097476058
973	0.001097474548
974	0.001097475387
975	0.001097475722
976	0.001097475387
977	0.001097464401
978	0.001097477064
979	0.001097466162
980	0.001097475806
981	0.001097462472
982	0.001097476645
983	0.001097467839
984	0.001097464652
985	0.001097464904
986	0.00109746742
987	0.001097458279
988	0.001097458782
989	0.001097455763
990	0.001097459788
991	0.00109744939
992	0.001097460627
993	0.00109745375
994	0.00109745635
995	0.00109744679
996	0.001097450061
997	0.001097451067
998	0.001097454002
999	0.001097449222
